video,time_sec,frame_index,keypoint,x,y,confidence,source
7.mp4,0.0,0,nose,417.9453125,475.84375,0.9163546562194824,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,upper_jaw,405.8515625,494.03125,0.8357653021812439,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,lower_jaw,405.8515625,506.15625,0.782891571521759,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,mouth_end_right,363.5234375,475.84375,0.7005304098129272,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,mouth_end_left,436.0859375,457.65625,0.33209171891212463,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,right_eye,363.5234375,409.15625,0.9270480275154114,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,right_earbase,339.3359375,336.40625,0.7024734020233154,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,right_earend,278.8671875,360.65625,0.8136495351791382,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,right_antler_base,339.3359375,336.40625,0.6587787866592407,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,right_antler_end,278.8671875,360.65625,0.15852688252925873,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,left_eye,436.0859375,415.21875,0.9645707011222839,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,left_earbase,442.1328125,342.46875,0.7120715379714966,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,left_earend,472.3671875,421.28125,0.8849278688430786,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,left_antler_base,442.1328125,342.46875,0.6484570503234863,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,left_antler_end,472.3671875,421.28125,0.16096949577331543,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,neck_base,327.2421875,427.34375,0.5334209203720093,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,neck_end,399.8046875,312.15625,0.21160568296909332,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,throat_base,339.3359375,463.71875,0.37855064868927,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,throat_end,333.2890625,469.78125,0.5165596008300781,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,back_base,399.8046875,312.15625,0.22548291087150574,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,back_end,333.2890625,306.09375,0.12240765988826752,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,back_middle,363.5234375,318.21875,0.15240056812763214,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,tail_base,333.2890625,306.09375,0.12339652329683304,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,tail_end,218.3984375,481.90625,0.1273036003112793,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,front_left_thai,381.6640625,506.15625,0.8507943153381348,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,front_left_knee,375.6171875,578.90625,0.39348870515823364,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,front_left_paw,387.7109375,651.65625,0.7995665073394775,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,front_right_thai,272.8203125,481.90625,0.695694088935852,deeplabcut_superanimal_quadruped
7.mp4,0.0,0,front_right_knee,266.7734375,554.65625,0.5350831747055054,deeplabcut_superanimal_quadruped
