video,time_sec,frame_index,keypoint,x,y,confidence,source
5.mp4,0.1,1,left_antler_base,401.21875,346.28125,0.33604350686073303,deeplabcut_superanimal_quadruped
5.mp4,0.1,1,left_antler_end,588.53125,408.71875,0.14003317058086395,deeplabcut_superanimal_quadruped
5.mp4,0.1,1,neck_base,324.90625,526.65625,0.6999356150627136,deeplabcut_superanimal_quadruped
5.mp4,0.1,1,neck_end,248.59375,491.96875,0.32821202278137207,deeplabcut_superanimal_quadruped
5.mp4,0.1,1,throat_base,331.84375,519.71875,0.5155959129333496,deeplabcut_superanimal_quadruped
5.mp4,0.1,1,throat_end,331.84375,561.34375,0.4996158480644226,deeplabcut_superanimal_quadruped
5.mp4,0.1,1,back_base,248.59375,491.96875,0.3467336893081665,deeplabcut_superanimal_quadruped
5.mp4,0.1,1,back_end,470.59375,415.65625,0.7642507553100586,deeplabcut_superanimal_quadruped
5.mp4,0.1,1,back_middle,449.78125,422.59375,0.07512910664081573,deeplabcut_superanimal_quadruped
5.mp4,0.1,1,tail_base,470.59375,415.65625,0.7709383368492126,deeplabcut_superanimal_quadruped
5.mp4,0.1,1,tail_end,588.53125,408.71875,0.21695546805858612,deeplabcut_superanimal_quadruped
5.mp4,0.1,1,front_left_thai,449.78125,616.84375,0.7556893229484558,deeplabcut_superanimal_quadruped
5.mp4,0.1,1,front_left_knee,456.71875,686.21875,0.8287045359611511,deeplabcut_superanimal_quadruped
5.mp4,0.1,1,front_left_paw,491.40625,748.65625,0.7498145699501038,deeplabcut_superanimal_quadruped
5.mp4,0.1,1,front_right_thai,248.59375,602.96875,0.8254275321960449,deeplabcut_superanimal_quadruped
5.mp4,0.1,1,front_right_knee,255.53125,665.40625,0.8184772729873657,deeplabcut_superanimal_quadruped
5.mp4,0.1,1,front_right_paw,200.03125,720.90625,0.8253629803657532,deeplabcut_superanimal_quadruped
5.mp4,0.1,1,back_left_paw,477.53125,637.65625,0.4484526813030243,deeplabcut_superanimal_quadruped
5.mp4,0.1,1,back_left_thai,463.65625,596.03125,0.5441350936889648,deeplabcut_superanimal_quadruped
5.mp4,0.1,1,back_right_thai,456.71875,596.03125,0.0789172425866127,deeplabcut_superanimal_quadruped
5.mp4,0.1,1,back_left_knee,477.53125,623.78125,0.3917328119277954,deeplabcut_superanimal_quadruped
5.mp4,0.1,1,back_right_knee,366.53125,693.15625,0.2937798798084259,deeplabcut_superanimal_quadruped
5.mp4,0.1,1,back_right_paw,352.65625,713.96875,0.3861543536186218,deeplabcut_superanimal_quadruped
5.mp4,0.1,1,belly_bottom,401.21875,644.59375,0.2887020409107208,deeplabcut_superanimal_quadruped
5.mp4,0.1,1,body_middle_right,477.53125,526.65625,0.27947887778282166,deeplabcut_superanimal_quadruped
5.mp4,0.1,1,body_middle_left,477.53125,526.65625,0.2747158706188202,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,nose,429.6953125,437.6796875,0.8676202893257141,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,upper_jaw,429.6953125,465.4921875,0.8746721148490906,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,lower_jaw,422.7421875,479.3984375,0.6253204345703125,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,mouth_end_right,374.0703125,479.3984375,0.31227099895477295,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,mouth_end_left,436.6484375,416.8203125,0.08741385489702225,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,right_eye,318.4453125,382.0546875,0.8956213593482971,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,right_earbase,241.9609375,389.0078125,0.6339989900588989,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,right_earend,193.2890625,430.7265625,0.712637722492218,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,right_antler_base,241.9609375,389.0078125,0.5945451855659485,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,right_antler_end,193.2890625,430.7265625,0.13881728053092957,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,left_eye,401.8828125,368.1484375,0.9153032898902893,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,left_earbase,401.8828125,361.1953125,0.3112524449825287,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,left_earend,457.5078125,500.2578125,0.1319475769996643,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,left_antler_base,415.7890625,361.1953125,0.24766352772712708,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,left_antler_end,603.5234375,423.7734375,0.0979161188006401,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,neck_base,311.4921875,528.0703125,0.7310954332351685,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,neck_end,248.9140625,486.3515625,0.1067226454615593,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,throat_base,332.3515625,521.1171875,0.27703988552093506,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,throat_end,318.4453125,569.7890625,0.3266693949699402,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,back_base,248.9140625,486.3515625,0.11327072232961655,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,back_end,464.4609375,416.8203125,0.7947143912315369,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,back_middle,443.6015625,402.9140625,0.03496203199028969,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,tail_base,464.4609375,416.8203125,0.8015140891075134,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,tail_end,603.5234375,423.7734375,0.15190623700618744,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,front_left_thai,450.5546875,611.5078125,0.7675416469573975,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,front_left_knee,457.5078125,687.9921875,0.8233448266983032,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,front_left_paw,492.2734375,750.5703125,0.7568965554237366,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,front_right_thai,255.8671875,618.4609375,0.8569307923316956,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,front_right_knee,248.9140625,674.0859375,0.8584311008453369,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,front_right_paw,200.2421875,722.7578125,0.8665487766265869,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,back_left_paw,464.4609375,632.3671875,0.42310741543769836,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,back_left_thai,464.4609375,590.6484375,0.6669827699661255,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,back_right_thai,436.6484375,590.6484375,0.060408804565668106,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,back_left_knee,464.4609375,618.4609375,0.4181012511253357,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,back_right_knee,353.2109375,681.0390625,0.13735705614089966,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,back_right_paw,248.9140625,701.8984375,0.15321074426174164,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,belly_bottom,401.8828125,639.3203125,0.2280866503715515,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,body_middle_right,457.5078125,535.0234375,0.3690318465232849,deeplabcut_superanimal_quadruped
5.mp4,0.2,2,body_middle_left,457.5078125,535.0234375,0.3647356331348419,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,nose,425.1953125,445.125,0.8922061920166016,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,upper_jaw,425.1953125,474.125,0.9107728004455566,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,lower_jaw,425.1953125,481.375,0.7598775029182434,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,mouth_end_right,367.0703125,488.625,0.344696044921875,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,mouth_end_left,446.9921875,423.375,0.0904899388551712,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,right_eye,316.2109375,387.125,0.8864880204200745,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,right_earbase,243.5546875,387.125,0.6808652877807617,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,right_earend,192.6953125,430.625,0.8002352118492126,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,right_antler_base,243.5546875,387.125,0.6385088562965393,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,right_antler_end,192.6953125,430.625,0.15585626661777496,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,left_eye,403.3984375,372.625,0.8400447964668274,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,left_earbase,410.6640625,358.125,0.41014930605888367,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,left_earend,468.7890625,503.125,0.19307303428649902,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,left_antler_base,410.6640625,358.125,0.34663423895835876,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,left_antler_end,497.8515625,350.875,0.1333198994398117,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,neck_base,316.2109375,532.125,0.6970099806785583,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,neck_end,243.5546875,488.625,0.22631268203258514,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,throat_base,338.0078125,524.875,0.34479430317878723,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,throat_end,338.0078125,561.125,0.2739582359790802,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,back_base,243.5546875,488.625,0.2386961728334427,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,back_end,468.7890625,416.125,0.8567973971366882,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,back_middle,446.9921875,416.125,0.06755924969911575,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,tail_base,468.7890625,416.125,0.8660317063331604,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,tail_end,497.8515625,350.875,0.20658691227436066,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,front_left_thai,446.9921875,619.125,0.7797433137893677,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,front_left_knee,454.2578125,684.375,0.8621402382850647,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,front_left_paw,497.8515625,749.625,0.8305304050445557,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,front_right_thai,258.0859375,619.125,0.7835751175880432,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,front_right_knee,250.8203125,669.875,0.8488800525665283,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,front_right_paw,199.9609375,720.625,0.8757213950157166,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,back_left_paw,476.0546875,640.875,0.4521833062171936,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,back_left_thai,468.7890625,582.875,0.6102590560913086,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,back_right_thai,454.2578125,611.875,0.11067277938127518,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,back_left_knee,476.0546875,604.625,0.3106124997138977,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,back_right_knee,359.8046875,698.875,0.18830066919326782,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,back_right_paw,359.8046875,713.375,0.565239429473877,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,belly_bottom,374.3359375,677.125,0.28502121567726135,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,body_middle_right,446.9921875,532.125,0.3508163392543793,deeplabcut_superanimal_quadruped
5.mp4,0.3,3,body_middle_left,446.9921875,532.125,0.3456709086894989,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,nose,433.2421875,444.765625,0.8989921808242798,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,upper_jaw,426.3828125,472.140625,0.7814256548881531,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,lower_jaw,419.5234375,485.828125,0.7437100410461426,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,mouth_end_right,364.6484375,478.984375,0.3900057077407837,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,mouth_end_left,440.1015625,472.140625,0.12261778116226196,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,right_eye,316.6328125,390.015625,0.8875538110733032,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,right_earbase,248.0390625,383.171875,0.599471926689148,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,right_earend,200.0234375,431.078125,0.7251595258712769,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,right_antler_base,248.0390625,383.171875,0.5621564984321594,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,right_antler_end,200.0234375,431.078125,0.14125294983386993,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,left_eye,405.8046875,376.328125,0.9339473843574524,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,left_earbase,412.6640625,362.640625,0.2932886779308319,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,left_earend,453.8203125,506.359375,0.29263898730278015,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,left_antler_base,419.5234375,362.640625,0.24084018170833588,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,left_antler_end,488.1171875,417.390625,0.12815746665000916,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,neck_base,316.6328125,533.734375,0.7316290140151978,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,neck_end,241.1796875,492.671875,0.2961362302303314,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,throat_base,337.2109375,520.046875,0.5801106691360474,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,throat_end,323.4921875,561.109375,0.47525063157081604,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,back_base,241.1796875,492.671875,0.312625914812088,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,back_end,453.8203125,424.234375,0.7133691310882568,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,back_middle,440.1015625,458.453125,0.029803257435560226,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,tail_base,453.8203125,424.234375,0.7194316983222961,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,tail_end,488.1171875,417.390625,0.20297101140022278,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,front_left_thai,446.9609375,622.703125,0.7989510297775269,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,front_left_knee,460.6796875,691.140625,0.7636095285415649,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,front_left_paw,488.1171875,759.578125,0.7191872000694275,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,front_right_thai,248.0390625,609.015625,0.7912211418151855,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,front_right_knee,254.8984375,677.453125,0.8176476359367371,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,front_right_paw,206.8828125,725.359375,0.8356456756591797,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,back_left_paw,481.2578125,759.578125,0.2650419771671295,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,back_left_thai,467.5390625,595.328125,0.6169954538345337,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,back_right_thai,446.9609375,609.015625,0.054486922919750214,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,back_left_knee,446.9609375,691.140625,0.4018285572528839,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,back_right_knee,371.5078125,691.140625,0.22323757410049438,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,back_right_paw,357.7890625,711.671875,0.24542878568172455,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,belly_bottom,385.2265625,670.609375,0.2787145674228668,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,body_middle_right,453.8203125,533.734375,0.4711584448814392,deeplabcut_superanimal_quadruped
5.mp4,0.4,4,body_middle_left,453.8203125,533.734375,0.4651573896408081,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,nose,427.34375,446.21875,0.8619352579116821,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,upper_jaw,420.53125,473.46875,0.7726311683654785,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,lower_jaw,420.53125,487.09375,0.7236682176589966,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,mouth_end_right,366.03125,493.90625,0.2966071367263794,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,mouth_end_left,440.96875,473.46875,0.09962452948093414,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,right_eye,318.34375,391.71875,0.8963012099266052,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,right_earbase,250.21875,384.90625,0.6015509963035583,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,right_earend,202.53125,432.59375,0.7674392461776733,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,right_antler_base,250.21875,384.90625,0.5641067624092102,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,right_antler_end,202.53125,432.59375,0.14947697520256042,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,left_eye,400.09375,371.28125,0.9044517874717712,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,left_earbase,420.53125,371.28125,0.3348299562931061,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,left_earend,447.78125,473.46875,0.34213200211524963,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,left_antler_base,420.53125,357.65625,0.28201472759246826,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,left_antler_end,563.59375,425.78125,0.08522114902734756,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,neck_base,318.34375,534.78125,0.7515203356742859,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,neck_end,243.40625,493.90625,0.2454381287097931,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,throat_base,338.78125,521.15625,0.560083270072937,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,throat_end,325.15625,562.03125,0.43980422616004944,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,back_base,243.40625,493.90625,0.25930139422416687,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,back_end,454.59375,425.78125,0.7827012538909912,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,back_middle,386.46875,480.28125,0.020909380167722702,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,tail_base,454.59375,425.78125,0.7894266247749329,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,tail_end,563.59375,425.78125,0.1322990357875824,deeplabcut_superanimal_quadruped
