frame_index,time_sec,roi,label,kind,center_x,center_y,confidence,r,g,b,mask_pixels,mask_confidence,center_motion_px
24,4.8,eyes,Eyes,face,328.0089753936196,319.32859997188433,0.8772205412387848,145.30914826498423,105.84542586750788,84.78548895899054,317,0.9108277559280396,8.19881188172601
24,4.8,nose,Nose bridge,face,328.234375,339.984375,0.8997723460197449,45.249433106575964,33.10204081632653,28.510204081632654,441,0.9108277559280396,8.806184710767555
24,4.8,earbases,Ear bases,face,410.921875,263.203125,0.4660144448280334,206.47637051039698,181.66729678638941,165.53497164461248,529,0.9108277559280396,93.64051931423352
24,4.8,neck,Neck,body,351.859375,404.953125,0.7149174213409424,116.1169474727453,104.03270564915758,90.41625371655104,1009,0.9108277559280396,11.568582120776783
24,4.8,throat,Throat,body,,,,,,,0,0.9108277559280396,
24,4.8,upper_body,Upper body,body,,,,,,,0,0.9108277559280396,
24,4.8,mouth_artifact,Mouth artifact,artifact,321.8383687479508,370.66671338461373,0.7201045751571655,96.34782608695652,76.96030245746692,67.82608695652173,529,0.9108277559280396,7.151199401352119
24,4.8,front_paw_artifact,Front paw artifact,artifact,354.67444021272894,563.9202932423714,0.7635754346847534,,,,0,0.9108277559280396,9.612443720310045
25,5.0,eyes,Eyes,face,334.4095975458209,328.09741713958425,0.9028104245662689,143.65615141955837,104.55205047318611,83.58990536277602,317,0.9253795146942139,10.85634001198371
25,5.0,nose,Nose bridge,face,333.8046875,348.4296875,0.914399802684784,41.63492063492063,29.95691609977324,25.682539682539684,441,0.9253795146942139,10.116900937061335
25,5.0,earbases,Ear bases,face,335.65864873523515,284.8081281916917,0.5102955996990204,207.62759924385634,180.7296786389414,160.91304347826087,529,0.9253795146942139,78.3028057651461
25,5.0,neck,Neck,body,356.9921875,412.1953125,0.6784281730651855,115.68681863230921,103.08721506442022,89.35678889990089,1009,0.9253795146942139,8.876657250638468
25,5.0,throat,Throat,body,,,,,,,0,0.9253795146942139,
25,5.0,upper_body,Upper body,body,,,,,,,0,0.9253795146942139,
25,5.0,mouth_artifact,Mouth artifact,artifact,329.3076647820066,378.4049477607595,0.6637316942214966,98.5179584120983,79.56521739130434,69.5538752362949,529,0.9253795146942139,10.755029265628515
25,5.0,front_paw_artifact,Front paw artifact,artifact,357.4592419224724,565.6522384798823,0.752751886844635,,,,0,0.9253795146942139,3.2794442926091723
26,5.2,eyes,Eyes,face,347.57972574560097,329.43152906861866,0.901919811964035,144.93059936908517,104.1198738170347,82.38170347003154,317,0.9180089831352234,13.237527391391293
26,5.2,nose,Nose bridge,face,340.5625,349.2734375,0.919731616973877,43.89115646258504,30.26077097505669,25.848072562358276,441,0.9180089831352234,6.810282214978778
26,5.2,earbases,Ear bases,face,261.8125,304.1484375,0.4783209562301636,190.80907372400756,167.99054820415878,154.15879017013233,529,0.9180089831352234,76.33676209512366
26,5.2,neck,Neck,body,363.0625,411.3203125,0.6698214411735535,120.0416253716551,105.37760158572844,90.19425173439049,1009,0.9180089831352234,6.133051348852074
26,5.2,throat,Throat,body,,,,,,,0,0.9180089831352234,
26,5.2,upper_body,Upper body,body,,,,,,,0,0.9180089831352234,
26,5.2,mouth_artifact,Mouth artifact,artifact,337.762721160164,384.22531138295926,0.6570281386375427,103.41209829867675,83.84499054820417,72.22684310018903,529,0.9180089831352234,10.264726545429557
26,5.2,front_paw_artifact,Front paw artifact,artifact,357.7648035494218,569.2578125,0.757863849401474,,,,0,0.9180089831352234,3.6184985729459496
27,5.4,eyes,Eyes,face,351.06389082656347,329.4318202981026,0.9003121852874756,145.60567823343848,105.30283911671924,83.25236593059937,317,0.9248567819595337,3.484165093133938
27,5.4,nose,Nose bridge,face,343.703125,348.921875,0.9209336042404176,43.26303854875283,30.158730158730158,25.32199546485261,441,0.9248567819595337,3.1602407474797314
27,5.4,earbases,Ear bases,face,346.51582428230597,294.31701057647666,0.5050127953290939,205.48771266540643,175.5897920604915,154.53497164461248,529,0.9248567819595337,85.27197722479562
27,5.4,neck,Neck,body,360.296875,415.296875,0.68614262342453,117.56888007928642,104.8810703666997,90.56491575817641,1009,0.9248567819595337,4.8437310987534445
27,5.4,throat,Throat,body,,,,,,,0,0.9248567819595337,
27,5.4,upper_body,Upper body,body,,,,,,,0,0.9248567819595337,
27,5.4,mouth_artifact,Mouth artifact,artifact,342.83461233303876,383.36140833627906,0.6878836750984192,102.78071833648393,83.85822306238185,71.79017013232514,529,0.9248567819595337,5.144940091346859
27,5.4,front_paw_artifact,Front paw artifact,artifact,360.1733596337416,564.640625,0.8305507302284241,,,,0,0.9248567819595337,5.207644651996732
28,5.6,eyes,Eyes,face,347.5228627244259,328.9765625,0.9240342378616333,146.82649842271294,107.08201892744479,86.27129337539432,317,0.9247078895568848,3.570173620828691
28,5.6,nose,Nose bridge,face,344.2734375,350.9140625,0.9244979619979858,36.49659863945578,25.891156462585034,23.10657596371882,441,0.9247078895568848,2.072213160563483
28,5.6,earbases,Ear bases,face,349.51575200169594,296.10258723310716,0.48256164789199824,200.71266540642722,168.33648393194707,147.19470699432893,529,0.9247078895568848,3.491110184206174
28,5.6,neck,Neck,body,360.7265625,405.7578125,0.6937636733055115,125.37264618434094,109.08523290386522,92.8790882061447,1009,0.9247078895568848,9.548735242248709
28,5.6,throat,Throat,body,,,,,,,0,0.9247078895568848,
28,5.6,upper_body,Upper body,body,,,,,,,0,0.9247078895568848,
28,5.6,mouth_artifact,Mouth artifact,artifact,341.2866598153673,379.20356804008844,0.5939879417419434,99.4366729678639,80.18336483931947,70.47637051039698,529,0.9247078895568848,4.436642077697045
28,5.6,front_paw_artifact,Front paw artifact,artifact,356.9575097135458,564.8046875,0.7730741500854492,,,,0,0.9247078895568848,3.2200321757910486
29,5.8,eyes,Eyes,face,348.15937191701227,327.9765625,0.8982782363891602,147.00315457413248,107.87381703470031,86.73501577287067,317,0.9318289160728455,1.1853876801481114
29,5.8,nose,Nose bridge,face,347.7578125,349.9140625,0.897535502910614,41.92743764172336,30.950113378684808,27.87074829931973,441,0.9318289160728455,3.625033674412556
29,5.8,earbases,Ear bases,face,265.4921875,306.0390625,0.4855712056159973,190.2211720226843,166.34404536862004,150.21361058601136,529,0.9318289160728455,84.60905939850787
29,5.8,neck,Neck,body,358.7265625,404.7578125,0.7345684766769409,124.75619425173439,109.43111992071358,93.1615460852329,1009,0.9318289160728455,2.23606797749979
29,5.8,throat,Throat,body,,,,,,,0,0.9318289160728455,
29,5.8,upper_body,Upper body,body,,,,,,,0,0.9318289160728455,
29,5.8,mouth_artifact,Mouth artifact,artifact,341.3272238863351,378.33556479218765,0.6226658821105957,101.93950850661626,83.0453686200378,71.55765595463139,529,0.9318289160728455,0.8689505637375464
29,5.8,front_paw_artifact,Front paw artifact,artifact,355.81199821821895,563.8046875,0.7654750049114227,,,,0,0.9318289160728455,1.520590867368978
30,6.0,eyes,Eyes,face,350.3776874134282,328.4808348276123,0.914370596408844,147.41640378548897,107.13249211356467,84.94006309148266,317,0.9219798445701599,2.274909717337052
30,6.0,nose,Nose bridge,face,349.234375,347.921875,0.9264168739318848,49.16326530612245,35.156462585034014,31.589569160997733,441,0.9219798445701599,2.479727374443106
30,6.0,earbases,Ear bases,face,348.1158687293229,292.75850916942363,0.4749196618795395,206.20793950850663,176.06994328922497,155.77315689981097,529,0.9219798445701599,83.68420279031791
30,6.0,neck,Neck,body,360.296875,414.296875,0.6705816984176636,116.77006937561943,104.4400396432111,90.55896927651139,1009,0.9219798445701599,9.667450270188231
30,6.0,throat,Throat,body,,,,,,,0,0.9219798445701599,
30,6.0,upper_body,Upper body,body,,,,,,,0,0.9219798445701599,
30,6.0,mouth_artifact,Mouth artifact,artifact,343.0141463119752,382.4404094330423,0.7363341450691223,105.20415879017013,85.83931947069944,73.30812854442344,529,0.9219798445701599,4.43795637604524
30,6.0,front_paw_artifact,Front paw artifact,artifact,353.370775971857,563.640625,0.7635208964347839,,,,0,0.9219798445701599,2.4467289510771013
31,6.2,eyes,Eyes,face,350.2972109311309,329.47843492469303,0.8944983184337616,145.22712933753942,107.31230283911673,86.17665615141956,317,0.9183942675590515,1.0008408554303052
31,6.2,nose,Nose bridge,face,351.28125,348.5703125,0.9276734590530396,40.97959183673469,29.691609977324262,26.498866213151928,441,0.9183942675590515,2.147130284130716
31,6.2,earbases,Ear bases,face,269.71875,305.1953125,0.4636324942111969,192.7977315689981,169.16824196597352,153.4858223062382,529,0.9183942675590515,79.37746721924925
31,6.2,neck,Neck,body,362.15625,413.6328125,0.7089062929153442,115.56788899900891,104.0386521308226,89.98513379583746,1009,0.9183942675590515,1.974399755503239
31,6.2,throat,Throat,body,,,,,,,0,0.9183942675590515,
31,6.2,upper_body,Upper body,body,,,,,,,0,0.9183942675590515,
31,6.2,mouth_artifact,Mouth artifact,artifact,344.9875316982944,380.1991106647365,0.6949712634086609,103.59735349716446,84.45179584120983,71.90359168241966,529,0.9183942675590515,2.9862468169505405
31,6.2,front_paw_artifact,Front paw artifact,artifact,357.45156113247947,560.0234375,0.7795410454273224,,,,0,0.9183942675590515,5.453150734879151
32,6.4,eyes,Eyes,face,350.691408553891,329.36015609640725,0.9254546463489532,145.7223974763407,106.47003154574132,84.71924290220821,317,0.9117754697799683,0.41156001629211114
32,6.4,nose,Nose bridge,face,346.796875,348.578125,0.9315314888954164,38.30612244897959,25.936507936507937,23.501133786848072,441,0.9117754697799683,4.484381805308425
32,6.4,earbases,Ear bases,face,352.975088826958,296.5540536173042,0.5077113807201385,197.48015122873346,164.42533081285444,142.406427221172,529,0.9117754697799683,83.70358003064743
32,6.4,neck,Neck,body,363.203125,414.203125,0.6810126900672913,115.14866204162537,103.3587710604559,89.53121902874133,1009,0.9117754697799683,1.192142446724069
32,6.4,throat,Throat,body,,,,,,,0,0.9117754697799683,
32,6.4,upper_body,Upper body,body,,,,,,,0,0.9117754697799683,
32,6.4,mouth_artifact,Mouth artifact,artifact,343.88384660912425,380.32125146836955,0.6717700958251953,102.4007561436673,82.88846880907373,71.26654064272212,529,0.9117754697799683,1.1104229608435834
32,6.4,front_paw_artifact,Front paw artifact,artifact,357.2143971860647,561.859375,0.7869161665439606,,,,0,0.9117754697799683,1.8511923836774207
33,6.6,eyes,Eyes,face,349.7510056457716,328.08642370387344,0.9216830730438232,145.47318611987382,105.88643533123029,83.09148264984228,317,0.917045533657074,1.583272508884465
33,6.6,nose,Nose bridge,face,348.7734375,347.2421875,0.9239136576652528,58.30612244897959,42.843537414965986,38.21315192743764,441,0.917045533657074,2.385692419469136
33,6.6,earbases,Ear bases,face,356.72304622875237,297.8270917755644,0.48402829468250275,189.50283553875235,155.99810964083176,133.2022684310019,529,0.917045533657074,3.9582585612933237
33,6.6,neck,Neck,body,359.6796875,412.6796875,0.6691433787345886,115.44995044598612,103.72844400396433,89.30029732408325,1009,0.917045533657074,3.838681236155524
33,6.6,throat,Throat,body,,,,,,,0,0.917045533657074,
33,6.6,upper_body,Upper body,body,,,,,,,0,0.917045533657074,
33,6.6,mouth_artifact,Mouth artifact,artifact,342.42500515901116,379.28087447359144,0.7345269918441772,103.70888468809073,84.19659735349717,72.01323251417769,529,0.917045533657074,1.7918154670142756
33,6.6,front_paw_artifact,Front paw artifact,artifact,357.11784592024605,559.9140625,0.7802564203739166,,,,0,0.917045533657074,1.947707080027032
34,6.8,eyes,Eyes,face,352.69420215046114,327.80532484639565,0.9140525758266449,146.93375394321765,108.44794952681389,87.5205047318612,317,0.9198504090309143,2.9565896287601277
34,6.8,nose,Nose bridge,face,351.71875,346.90625,0.9408100247383118,51.657596371882086,37.290249433106574,33.6530612244898,441,0.9198504090309143,2.964408832560465
34,6.8,earbases,Ear bases,face,359.34624802614206,294.74219848005424,0.5255415439605713,194.57088846880907,162.24574669187146,140.51984877126654,529,0.9198504090309143,4.049414070518346
34,6.8,neck,Neck,body,357.15625,412.15625,0.6022128462791443,117.63032705649158,104.99405351833498,90.73538156590683,1009,0.9198504090309143,2.5771541732718477
34,6.8,throat,Throat,body,,,,,,,0,0.9198504090309143,
34,6.8,upper_body,Upper body,body,,,,,,,0,0.9198504090309143,
34,6.8,mouth_artifact,Mouth artifact,artifact,346.4452197213052,377.0247765326094,0.6735537648200989,104.99054820415878,85.10586011342156,73.54253308128544,529,0.9198504090309143,4.610000330388751
34,6.8,front_paw_artifact,Front paw artifact,artifact,357.07848442477126,556.1351745902274,0.7775139510631561,,,,0,0.9198504090309143,3.7790929020006367
35,7.0,eyes,Eyes,face,354.1299630998083,325.609375,0.9099085330963136,148.6403785488959,108.42271293375394,86.64984227129338,317,0.9229415059089661,2.623662560535444
35,7.0,nose,Nose bridge,face,351.1953125,347.234375,0.9147936105728148,38.9297052154195,27.03628117913832,23.922902494331066,441,0.9229415059089661,0.617780569483413
35,7.0,earbases,Ear bases,face,353.0495878080262,293.28821637668085,0.49993740022182465,206.38185255198488,176.2249527410208,155.09640831758034,529,0.9229415059089661,6.462352037712957
35,7.0,neck,Neck,body,356.5859375,412.109375,0.6192120313644409,116.21407333994054,104.45292368681864,89.96729435084242,1009,0.9229415059089661,0.5722356274134371
35,7.0,throat,Throat,body,,,,,,,0,0.9229415059089661,
35,7.0,upper_body,Upper body,body,,,,,,,0,0.9229415059089661,
35,7.0,mouth_artifact,Mouth artifact,artifact,349.08962135999946,375.472992147752,0.7081593871116638,103.46502835538752,83.98487712665407,72.21739130434783,529,0.9229415059089661,3.066087866290879
35,7.0,front_paw_artifact,Front paw artifact,artifact,357.59597607242733,552.671875,0.7318112254142761,,,,0,0.9229415059089661,3.5017483714657494
36,7.2,eyes,Eyes,face,354.5455483274198,330.078125,0.8998515605926514,145.4858044164038,108.2429022082019,85.25867507886436,317,0.9226280450820923,4.488032714219993
36,7.2,nose,Nose bridge,face,354.796875,346.859375,0.9280121326446532,52.22222222222222,37.99546485260771,32.28344671201814,441,0.9226280450820923,3.621032648486651
36,7.2,earbases,Ear bases,face,362.2298110743415,293.5588858250227,0.6370766460895538,201.12854442344045,170.13610586011342,150.12098298676747,529,0.9226280450820923,9.184212604772515
36,7.2,neck,Neck,body,360.390625,413.984375,0.6510743498802185,115.15262636273538,103.2804757185332,89.0386521308226,1009,0.9226280450820923,4.241611954511663
36,7.2,throat,Throat,body,,,,,,,0,0.9226280450820923,
36,7.2,upper_body,Upper body,body,,,,,,,0,0.9226280450820923,
36,7.2,mouth_artifact,Mouth artifact,artifact,348.75342585932754,378.5307298360893,0.7823142409324646,107.58790170132325,86.41965973534971,73.18147448015122,529,0.9226280450820923,3.076164362538237
36,7.2,front_paw_artifact,Front paw artifact,artifact,353.5198133193878,559.421875,0.7859460711479187,,,,0,0.9226280450820923,7.88527759747662
37,7.4,eyes,Eyes,face,354.9370840102383,327.609375,0.8942226469516754,145.17665615141956,107.93375394321767,84.94952681388013,317,0.9249660968780518,2.4996053195294996
37,7.4,nose,Nose bridge,face,351.703125,343.828125,0.8831470012664795,52.03174603174603,37.224489795918366,31.4421768707483,441,0.9249660968780518,4.331254509377162
37,7.4,earbases,Ear bases,face,349.9919141929406,295.171875,0.5822166204452515,206.82041587901702,176.72211720226844,155.52362948960302,529,0.9249660968780518,12.34373744691598
37,7.4,neck,Neck,body,362.515625,408.703125,0.6610459089279175,116.76709613478691,104.8840436075322,88.92864222001982,1009,0.9249660968780518,5.692734541720701
37,7.4,throat,Throat,body,,,,,,,0,0.9249660968780518,
37,7.4,upper_body,Upper body,body,,,,,,,0,0.9249660968780518,
37,7.4,mouth_artifact,Mouth artifact,artifact,354.697881916189,375.422712293892,0.7206858694553375,104.10018903591683,82.69565217391305,70.531190926276,529,0.9249660968780518,6.707930444970539
37,7.4,front_paw_artifact,Front paw artifact,artifact,356.13505988074894,551.7672984145114,0.7696239650249481,,,,0,0.9249660968780518,8.089008423769965
38,7.6,eyes,Eyes,face,349.9325161479529,322.3359375,0.9062530994415283,147.8832807570978,109.91482649842271,86.67507886435331,317,0.9222319722175598,7.270133599503251
38,7.6,nose,Nose bridge,face,349.703125,343.8984375,0.9235806465148926,38.054421768707485,26.292517006802722,22.732426303854876,441,0.9222319722175598,2.0012355802494244
38,7.6,earbases,Ear bases,face,345.77098573576933,289.9921875,0.5734193027019501,208.32136105860113,177.64839319470698,156.8601134215501,529,0.9222319722175598,6.681721308032429
38,7.6,neck,Neck,body,360.515625,408.5859375,0.6749640703201294,114.30624380574827,102.90386521308226,88.65411298315163,1009,0.9222319722175598,2.003430285823854
38,7.6,throat,Throat,body,,,,,,,0,0.9222319722175598,
38,7.6,upper_body,Upper body,body,,,,,,,0,0.9222319722175598,
38,7.6,mouth_artifact,Mouth artifact,artifact,345.52536439294767,370.27275272887573,0.7925064563751221,104.0,82.41587901701324,70.69754253308129,529,0.9222319722175598,10.519370762335146
38,7.6,front_paw_artifact,Front paw artifact,artifact,355.54654485140895,545.897769340251,0.7759079933166504,,,,0,0.9222319722175598,5.8989593568143315
39,7.8,eyes,Eyes,face,348.6155469854955,322.3359375,0.8970771133899689,146.608832807571,108.77917981072555,86.59305993690852,317,0.9070430397987366,1.3169691624574398
39,7.8,nose,Nose bridge,face,347.5859375,338.5078125,0.9152058959007264,57.53061224489796,42.192743764172334,36.04081632653061,441,0.9070430397987366,5.79148692485628
39,7.8,earbases,Ear bases,face,345.94030442089684,292.8275305025517,0.6088666915893555,199.34026465028356,166.39697542533082,143.84499054820415,529,0.9070430397987366,2.8403941204087038
39,7.8,neck,Neck,body,358.3671875,397.8046875,0.7179597020149231,122.67789890981169,108.46481665014866,90.46085232903866,1009,0.9070430397987366,10.99323133814195
39,7.8,throat,Throat,body,,,,,,,0,0.9070430397987366,
39,7.8,upper_body,Upper body,body,,,,,,,0,0.9070430397987366,
39,7.8,mouth_artifact,Mouth artifact,artifact,345.87562082047367,369.8415148309383,0.7470216751098633,104.36672967863895,83.06805293005671,70.37618147448015,529,0.9070430397987366,0.5555588984444099
39,7.8,front_paw_artifact,Front paw artifact,artifact,353.83778348615175,545.8775162625642,0.7170001566410065,,,,0,0.9070430397987366,1.7088813857466667
40,8.0,eyes,Eyes,face,346.7270797860389,318.703125,0.9053715169429779,149.84542586750788,109.58359621451105,85.89905362776025,317,0.8983188271522522,4.0943418303287205
40,8.0,nose,Nose bridge,face,345.6796875,340.578125,0.9148926138877868,48.702947845804985,35.01360544217687,30.19501133786848,441,0.8983188271522522,2.814246419586645
40,8.0,earbases,Ear bases,face,345.914942011138,291.52056509078506,0.5640788972377777,198.80907372400756,165.80907372400756,143.98487712665406,529,0.8983188271522522,1.3072114746219115
40,8.0,neck,Neck,body,356.5859375,406.203125,0.7268704175949097,114.60455896927651,103.61248761149653,89.001982160555,1009,0.8983188271522522,8.585255034296084
40,8.0,throat,Throat,body,,,,,,,0,0.8983188271522522,
40,8.0,upper_body,Upper body,body,,,,,,,0,0.8983188271522522,
40,8.0,mouth_artifact,Mouth artifact,artifact,338.4046928425593,369.2121114779606,0.776383638381958,105.46313799621929,83.67485822306239,71.13799621928166,529,0.8983188271522522,7.497393775967958
40,8.0,front_paw_artifact,Front paw artifact,artifact,350.1665103001244,545.4312660487044,0.7121565937995911,,,,0,0.8983188271522522,3.6982950206565888
41,8.2,eyes,Eyes,face,345.24158853748355,321.1328125,0.9100426733493804,150.18927444794951,112.26182965299685,88.30599369085174,317,0.9058315753936768,2.847817690300919
41,8.2,nose,Nose bridge,face,345.375,342.0703125,0.937927782535553,42.25396825396825,29.952380952380953,25.408163265306122,441,0.9058315753936768,1.5229766931284603
41,8.2,earbases,Ear bases,face,353.9127271158447,297.47568930582145,0.5745601058006287,178.77315689981097,141.49149338374292,119.2835538752363,529,0.9058315753936768,9.9713625446867
41,8.2,neck,Neck,body,355.875,404.8828125,0.7744911909103394,116.06937561942517,104.86917740336968,89.09811694747275,1009,0.9058315753936768,1.4995523420549548
41,8.2,throat,Throat,body,,,,,,,0,0.9058315753936768,
41,8.2,upper_body,Upper body,body,329.625,253.0859375,0.4824475347995758,229.86067933218192,206.53886010362694,191.98445595854923,1737,0.9058315753936768,64.46893603417779
41,8.2,mouth_artifact,Mouth artifact,artifact,338.51051112281016,367.6726549182731,0.7226349711418152,103.38941398865785,81.95085066162571,69.78260869565217,529,0.9058315753936768,1.5430891120087982
41,8.2,front_paw_artifact,Front paw artifact,artifact,349.6433839787376,548.7568861758699,0.8075034022331238,,,,0,0.9058315753936768,3.3665130889892643
42,8.4,eyes,Eyes,face,345.56286936354746,323.65625,0.9063288271427155,146.23028391167193,109.18611987381703,89.35646687697161,317,0.8968237638473511,2.543807812237898
42,8.4,nose,Nose bridge,face,343.65625,339.59375,0.9401443004608154,48.859410430839006,34.140589569160994,29.476190476190474,441,0.8968237638473511,3.0145419849300903
42,8.4,earbases,Ear bases,face,350.8848626781534,297.09375,0.5550461411476135,187.14177693761815,150.56143667296786,127.1625708884688,529,0.8968237638473511,3.051858562641278
42,8.4,neck,Neck,body,354.28125,403.34375,0.7221263647079468,120.15361744301289,106.82358771060456,90.52527254707631,1009,0.8968237638473511,2.21557045507613
42,8.4,throat,Throat,body,,,,,,,0,0.8968237638473511,
42,8.4,upper_body,Upper body,body,,,,,,,0,0.8968237638473511,
42,8.4,mouth_artifact,Mouth artifact,artifact,345.1139608214371,371.29118325427316,0.677387535572052,104.72778827977315,83.08506616257088,70.81663516068053,529,0.8968237638473511,7.529893441525692
42,8.4,front_paw_artifact,Front paw artifact,artifact,347.37830989106084,546.6797442960894,0.727916419506073,,,,0,0.8968237638473511,3.073284726705703
43,8.6,eyes,Eyes,face,344.5653897453013,319.3984375,0.915552169084549,150.25867507886434,110.42271293375394,86.59305993690852,317,0.8977064490318298,4.373091912362787
43,8.6,nose,Nose bridge,face,344.1484375,340.5859375,0.9294645190238952,44.058956916099774,31.11111111111111,26.62358276643991,441,0.8977064490318298,1.1075579309058736
43,8.6,earbases,Ear bases,face,343.8522479542748,295.6517311225977,0.564652144908905,196.8241965973535,162.5954631379962,137.91493383742912,529,0.8977064490318298,7.178933646252692
43,8.6,neck,Neck,body,354.7421875,404.1484375,0.71053546667099,116.9970267591675,105.32309217046581,89.25272547076314,1009,0.8977064490318298,0.927353951607745
43,8.6,throat,Throat,body,,,,,,,0,0.8977064490318298,
43,8.6,upper_body,Upper body,body,,,,,,,0,0.8977064490318298,
43,8.6,mouth_artifact,Mouth artifact,artifact,340.3106820946348,370.1034378940287,0.7613729238510132,105.62381852551985,84.33837429111531,71.34026465028356,529,0.8977064490318298,4.947951653778968
43,8.6,front_paw_artifact,Front paw artifact,artifact,348.501134595165,544.4344697811827,0.7424370050430298,,,,0,0.8977064490318298,2.5103770560289376
44,8.8,eyes,Eyes,face,347.3008123513157,318.4296875,0.9117778837680817,149.46056782334384,109.0788643533123,84.45110410094637,317,0.8940651416778564,2.9018982401171036
44,8.8,nose,Nose bridge,face,346.5390625,334.5078125,0.9217358827590942,77.25396825396825,57.82766439909297,48.87528344671202,441,0.8940651416778564,6.531362140185614
44,8.8,earbases,Ear bases,face,347.286321458263,291.6328125,0.6065308153629303,200.35727788279772,167.4045368620038,144.11909262759923,529,0.8940651416778564,5.286262169610629
44,8.8,neck,Neck,body,357.2578125,398.8203125,0.7086987495422363,120.62537165510406,107.13478691774034,90.36372646184341,1009,0.8940651416778564,5.8921375710560255
44,8.8,throat,Throat,body,,,,,,,0,0.8940651416778564,
44,8.8,upper_body,Upper body,body,,,,,,,0,0.8940651416778564,
44,8.8,mouth_artifact,Mouth artifact,artifact,346.2409010112947,369.6714003266127,0.7338991761207581,107.1890359168242,85.45557655954632,72.45557655954632,529,0.8940651416778564,5.9459358270308975
44,8.8,front_paw_artifact,Front paw artifact,artifact,347.1791573738053,546.0450401250569,0.7168290913105011,,,,0,0.8940651416778564,2.0836411894472096
45,9.0,eyes,Eyes,face,347.5222491101938,318.8828125,0.9155659675598145,149.1167192429022,109.7570977917981,85.21451104100946,317,0.8961503505706787,0.5043376882679276
45,9.0,nose,Nose bridge,face,347.15625,340.5703125,0.9314525127410888,41.89342403628118,29.39455782312925,24.50793650793651,441,0.8961503505706787,6.093835135623235
45,9.0,earbases,Ear bases,face,353.0061500485851,294.38366040351696,0.5602839291095734,192.27599243856332,157.03780718336483,133.36672967863893,529,0.8961503505706787,6.346936528038521
45,9.0,neck,Neck,body,358.03125,405.6328125,0.6482961177825928,113.55004955401388,102.6412289395441,88.33894945490584,1009,0.8961503505706787,6.856264421418288
45,9.0,throat,Throat,body,,,,,,,0,0.8961503505706787,
45,9.0,upper_body,Upper body,body,,,,,,,0,0.8961503505706787,
45,9.0,mouth_artifact,Mouth artifact,artifact,339.97939353606677,365.0954566731595,0.6935931444168091,100.65028355387524,79.48960302457466,68.4007561436673,529,0.8961503505706787,7.755368217042535
45,9.0,front_paw_artifact,Front paw artifact,artifact,348.1529857786112,543.7142055192695,0.7579801082611084,,,,0,0.8961503505706787,2.526090204553793
46,9.2,eyes,Eyes,face,347.88984640914623,319.7890625,0.9126739501953125,148.75709779179812,110.38170347003154,88.74447949526814,317,0.9050904512405396,0.9779656623302907
46,9.2,nose,Nose bridge,face,349.5390625,341.2265625,0.9148960113525392,44.616780045351476,31.503401360544217,27.192743764172334,441,0.9050904512405396,2.471529783890182
46,9.2,earbases,Ear bases,face,351.2926276260373,292.9921875,0.5701223313808441,197.9224952741021,163.99810964083176,140.47826086956522,529,0.9050904512405396,2.2073413722838455
46,9.2,neck,Neck,body,354.8984375,405.5390625,0.6315396428108215,115.33894945490584,103.7195242814668,89.93260654112983,1009,0.9050904512405396,3.1342149292376633
46,9.2,throat,Throat,body,,,,,,,0,0.9050904512405396,
46,9.2,upper_body,Upper body,body,,,,,,,0,0.9050904512405396,
46,9.2,mouth_artifact,Mouth artifact,artifact,344.2823148731496,365.493989170729,0.6930435299873352,100.51228733459357,80.00756143667297,69.03402646502836,529,0.9050904512405396,4.321337777209907
46,9.2,front_paw_artifact,Front paw artifact,artifact,348.1930635330896,542.1396160222338,0.7958303689956665,,,,0,0.9050904512405396,1.575099460535515
47,9.4,eyes,Eyes,face,345.06473839924354,319.3359375,0.9171127676963806,148.7602523659306,109.91798107255521,87.03470031545741,317,0.8955858945846558,2.861216093419256
47,9.4,nose,Nose bridge,face,345.1953125,340.8984375,0.911787450313568,38.52154195011338,26.439909297052154,22.49433106575964,441,0.8955858945846558,4.356125581078328
47,9.4,earbases,Ear bases,face,352.1444485638979,292.3828125,0.5766990482807159,194.44045368620039,160.68241965973536,137.11531190926277,529,0.8955858945846558,1.0473475071831466
47,9.4,neck,Neck,body,355.9765625,405.5859375,0.6480686664581299,114.37958374628344,103.19326065411299,89.3994053518335,1009,0.8955858945846558,1.0791435406145005
47,9.4,throat,Throat,body,,,,,,,0,0.8955858945846558,
47,9.4,upper_body,Upper body,body,,,,,,,0,0.8955858945846558,
47,9.4,mouth_artifact,Mouth artifact,artifact,342.9421878746916,367.7162089562757,0.7616373300552368,104.39886578449905,83.7882797731569,71.00945179584122,529,0.8955858945846558,2.595033939522022
47,9.4,front_paw_artifact,Front paw artifact,artifact,351.06901699696357,542.8955230001446,0.7783847153186798,,,,0,0.8955858945846558,2.9736347599567168
48,9.6,eyes,Eyes,face,342.2995178421663,320.953125,0.8999477922916412,145.7255520504732,109.49211356466877,87.30914826498423,317,0.8891063332557678,3.2033950957443054
48,9.6,nose,Nose bridge,face,343.453125,341.328125,0.9266589879989624,41.36281179138322,30.312925170068027,26.20408163265306,441,0.8891063332557678,1.7943936671791114
48,9.6,earbases,Ear bases,face,341.1157343215121,295.4716789805144,0.5082776844501495,197.68620037807185,163.42722117202268,138.51606805293005,529,0.8891063332557678,11.453105865862307
48,9.6,neck,Neck,body,353.640625,402.453125,0.7639579176902771,118.40138751238851,105.35381565906839,89.58671952428146,1009,0.8891063332557678,3.9078278063474725
