video,time_sec,frame_index,keypoint,x,y,confidence,source
3.mp4,0.0,0,nose,253.0078125,311.4609375,0.8796764612197876,deeplabcut_superanimal_quadruped
3.mp4,0.0,0,upper_jaw,253.0078125,339.9140625,0.6333329677581787,deeplabcut_superanimal_quadruped
3.mp4,0.0,0,lower_jaw,243.5234375,377.8515625,0.49246716499328613,deeplabcut_superanimal_quadruped
3.mp4,0.0,0,mouth_end_right,243.5234375,358.8828125,0.3885035216808319,deeplabcut_superanimal_quadruped
3.mp4,0.0,0,mouth_end_left,300.4296875,349.3984375,0.3818657696247101,deeplabcut_superanimal_quadruped
3.mp4,0.0,0,right_eye,234.0390625,292.4921875,0.8976507186889648,deeplabcut_superanimal_quadruped
3.mp4,0.0,0,right_earbase,290.9453125,207.1328125,0.8901981711387634,deeplabcut_superanimal_quadruped
3.mp4,0.0,0,right_earend,290.9453125,178.6796875,0.9822423458099365,deeplabcut_superanimal_quadruped
3.mp4,0.0,0,right_antler_base,290.9453125,207.1328125,0.8168333172798157,deeplabcut_superanimal_quadruped
3.mp4,0.0,0,right_antler_end,290.9453125,188.1640625,0.2245216816663742,deeplabcut_superanimal_quadruped
3.mp4,0.0,0,left_eye,328.8828125,301.9765625,0.9222810864448547,deeplabcut_superanimal_quadruped
3.mp4,0.0,0,left_earbase,423.7265625,235.5859375,0.7106493711471558,deeplabcut_superanimal_quadruped
3.mp4,0.0,0,left_earend,471.1484375,150.2265625,0.9939209222793579,deeplabcut_superanimal_quadruped
3.mp4,0.0,0,left_antler_base,423.7265625,235.5859375,0.6471612453460693,deeplabcut_superanimal_quadruped
3.mp4,0.0,0,left_antler_end,471.1484375,150.2265625,0.18058529496192932,deeplabcut_superanimal_quadruped
3.mp4,0.0,0,neck_base,395.2734375,415.7890625,0.6938112378120422,deeplabcut_superanimal_quadruped
3.mp4,0.0,0,neck_end,490.1171875,330.4296875,0.5448324084281921,deeplabcut_superanimal_quadruped
3.mp4,0.0,0,throat_base,347.8515625,425.2734375,0.4414565861225128,deeplabcut_superanimal_quadruped
3.mp4,0.0,0,throat_end,404.7578125,472.6953125,0.5728417038917542,deeplabcut_superanimal_quadruped
3.mp4,0.0,0,back_base,490.1171875,330.4296875,0.5748652815818787,deeplabcut_superanimal_quadruped
3.mp4,0.0,0,back_end,613.4140625,558.0546875,0.6274425983428955,deeplabcut_superanimal_quadruped
