video,time_sec,frame_index,keypoint,x,y,confidence,source
1_gpu.mp4,0.0,0,nose,238.1015625,457.6328125,0.8987997174263,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,upper_jaw,252.9453125,472.4765625,0.722026526927948,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,lower_jaw,267.7890625,502.1640625,0.787960946559906,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,mouth_end_right,223.2578125,457.6328125,0.5784810781478882,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,mouth_end_left,312.3203125,450.2109375,0.7588517665863037,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,right_eye,238.1015625,390.8359375,0.912695586681366,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,right_earbase,215.8359375,346.3046875,0.7332920432090759,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,right_earend,208.4140625,316.6171875,0.08286827802658081,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,right_antler_base,215.8359375,346.3046875,0.6842162609100342,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,right_antler_end,52.5546875,442.7890625,0.22151370346546173,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,left_eye,290.0546875,390.8359375,0.902526319026947,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,left_earbase,364.2734375,353.7265625,0.6104766130447388,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,left_earend,386.5390625,375.9921875,0.13363969326019287,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,left_antler_base,364.2734375,353.7265625,0.5526540279388428,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,left_antler_end,52.5546875,442.7890625,0.23766440153121948,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,neck_base,319.7421875,472.4765625,0.6629096865653992,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,neck_end,327.1640625,472.4765625,0.06007754057645798,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,throat_base,312.3203125,479.8984375,0.858569324016571,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,throat_end,319.7421875,502.1640625,0.6079152822494507,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,back_base,238.1015625,479.8984375,0.02673986740410328,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,back_end,186.1484375,353.7265625,0.6123751997947693,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,back_middle,223.2578125,479.8984375,0.02582515776157379,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,tail_base,186.1484375,353.7265625,0.6178280115127563,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,tail_end,52.5546875,442.7890625,0.37378889322280884,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,front_left_thai,401.3828125,450.2109375,0.5652093291282654,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,front_left_knee,431.0703125,479.8984375,0.7042447924613953,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,front_left_paw,483.0234375,524.4296875,0.7859917283058167,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,front_right_thai,200.9921875,465.0546875,0.6416054368019104,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,front_right_knee,230.6796875,502.1640625,0.711835503578186,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,front_right_paw,252.9453125,568.9609375,0.8436115384101868,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,back_left_paw,74.8203125,442.7890625,0.4240059554576874,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,back_left_thai,171.3046875,427.9453125,0.3536740839481354,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,back_right_thai,178.7265625,413.1015625,0.745435357093811,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,back_left_knee,126.7734375,420.5234375,0.47569283843040466,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,back_right_knee,111.9296875,405.6796875,0.764413058757782,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,back_right_paw,67.3984375,442.7890625,0.8277857899665833,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,belly_bottom,178.7265625,390.8359375,0.23897700011730194,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,body_middle_right,178.7265625,390.8359375,0.015604710206389427,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.0,0,body_middle_left,215.8359375,405.6796875,0.009809398092329502,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.1,1,nose,240.1015625,454.6328125,0.937889039516449,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.1,1,upper_jaw,247.5234375,476.8984375,0.752802312374115,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.1,1,lower_jaw,262.3671875,499.1640625,0.7887482643127441,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.1,1,mouth_end_right,225.2578125,454.6328125,0.6329664587974548,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.1,1,mouth_end_left,314.3203125,447.2109375,0.7331246733665466,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.1,1,right_eye,240.1015625,387.8359375,0.8920505046844482,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.1,1,right_earbase,217.8359375,343.3046875,0.705485999584198,deeplabcut_superanimal_quadruped
1_gpu.mp4,0.1,1,right_earend,210.4140625,306.1953125,0.06433159112930298,deeplabcut_superanimal_quadruped
